0.0001,100,1,5
1 = Jupiter,2 = Callisto,3 = Io,4 = Europa,5 = Ganymede
time,energy,ang_mom,r1x,r1y,r1z,v1x,v1y,v1z,r2x,r2y,r2z,v2x,v2y,v2z,r3x,r3y,r3z,v3x,v3y,v3z,r4x,r4y,r4z,v4x,v4y,v4z,r5x,r5y,r5z,v5x,v5y,v5z
0.0066,-40378.01635002883,211.230390557049,9.322763730808e-05,-0.0001183667017906954,-2.696569380479813e-06,0.01875087472472603,-0.01941903467566482,-0.0003331128289907182,-0.715591812941478,-0.619806301709481,-0.02898884716974306,75.80412694408233,-86.80399858901656,-1.699665508098801,0.086461579254693,-0.1929628150474109,-0.005560857159667375,223.9301272263469,97.90065239834033,6.6689483913051,0.07430427052807341,0.3250520953532037,0.01238116232481705,-190.0550704597645,44.56021888885943,-2.726765081147263,0.2874417242049627,0.4513265216297331,0.02129750153614828,-129.4677077973596,82.74241045448711,1.315982140661649
0.0067,-40377.89986258418,211.230390557049,9.51393655548536e-05,-0.0001203435063558396,-2.730537403106084e-06,0.01953933579235384,-0.02007675314695091,-0.0003440851748894567,-0.7079581025010503,-0.6284405533401982,-0.02915665510715242,76.86446991032726,-85.87454123672823,-1.656365323905312,0.1082760052169629,-0.1818808607353841,-0.004856727393470653,210.9175867583541,122.9615914815631,7.365557947614867,0.05517255115374436,0.3289548235314897,0.01208741542464483,-192.2528338359953,33.4334286123752,-3.142972115847469,0.2743765811801275,0.4594148107780814,0.02142032583994387,-131.7811039374253,78.99041664491295,1.14001505094706
0.0068,-40377.78285289268,211.230390557049,9.713550446655076e-05,-0.0001223820524200855,-2.765386415457705e-06,0.0204340299813426,-0.02064705025043137,-0.0003505648131914649,-0.7002189189594126,-0.6369812099568266,-0.02932012023452412,77.91351038510074,-84.93216490639664,-1.612812445271679,0.1286450966063638,-0.1683704967510983,-0.004087745570144402,195.1281215058413,146.3110523686076,7.961930319820895,0.03585370376087434,0.3317387810756787,0.01175256790164755,-193.7950585722493,22.20428651277273,-3.548077124840484,0.2610855034174777,0.4671246049587157,0.02152550454633769,-133.9854935567719,75.17407931168023,0.9631429437158381
0.006900000000000001,-40377.66686168159,211.230390557049,9.922617155112212e-05,-0.0001244729164059259,-2.800650365744378e-06,0.02142409244247168,-0.02111697107239797,-0.0003522504106244052,-0.6923754004240302,-0.6454269863214774,-0.02947921759620675,78.95109195674465,-83.97700375933509,-1.569013168074447,0.1473016295181311,-0.1526186502616626,-0.003264341329506474,176.7877273092437,167.6476930488571,8.450688150517852,0.0164135394392945,0.3333956808340442,0.01137779999967674,-194.6777877628516,10.91181923828695,-3.940703332715646,0.2475794824687732,0.4744496266404175,0.02161295442868704,-136.0791045270842,71.29655951268582,0.7855116047012838
0.007,-40377.55337117491,211.230390557049,0.0001014203229550451,-0.0001266054466345651,-2.835836497582586e-06,0.02249725416104372,-0.02147498108449638,-0.0003489104311043092,-0.6844287005680636,-0.6537766107086935,-0.02963392286813902,79.97705973004423,-83.00919387416477,-1.524973827853674,0.1640026420682126,-0.1348409581413269,-0.002397607940040831,156.1536632355389,186.7002462988057,8.825963576159884,-0.003081853791695969,0.333921144923336,0.01096442723510442,-194.8994350424387,-0.4048895290322445,-4.31952443997279,0.2338696825120608,0.4813839168612529,0.02168260686727795,-138.0602570537002,67.36106623864003,0.6072673273983944
0.0071,-40377.4437882243,211.230390557049,0.0001037256223833309,-0.0001287679126228252,-2.87043245196524e-06,0.02364003361222116,-0.02171109803329043,-0.0003403850427741599,-0.6763799884780213,-0.6620288250963103,-0.02978421236177749,80.9912603414222,-82.02887322894433,-1.480700799015694,0.1785323621652389,-0.1152786010019014,-0.001499148614274497,133.5103731781652,203.2304067000714,9.083441418473196,-0.02256634756919324,0.3333147029282377,0.01051389511168218,-194.460770212403,-11.7068478767083,-4.683269221597053,0.2199674310580332,0.4879218398881455,0.02173440789416672,-139.9273648483681,63.37085371734629,0.4285567941135547
0.007200000000000001,-40377.33943042994,211.230390557049,0.0001061483296774893,-0.0001309476662412232,-2.903913506137418e-06,0.02483793636298382,-0.02181699752867046,-0.0003265869853292102,-0.6682304484997792,-0.6701823853544824,-0.02993006302794216,81.99354197620062,-81.03618168252684,-1.436200493993375,0.1907047167038456,-0.09419487680131264,-0.000580919656346192,109.1652332020066,217.0351572775016,9.220380115331999,-0.04197400783417658,0.3315797753479943,0.01002777339078501,-193.3648950414166,-22.95530156979966,-5.030725813521513,0.2058842095423872,0.4940580876047221,0.02176831822610066,-141.6789362359955,59.32921867784717,0.249526956561781
0.0073,-40377.24151511466,211.2303905570489,0.0001086932096559276,-0.0001331313121285593,-2.935749849031081e-06,0.02607565903888822,-0.02178609309607072,-0.0003075014759413668,-0.6599812800827812,-0.6782360614328157,-0.03007145246057616,82.98375438750926,-80.03126095541616,-1.391479362376449,0.2003654088056402,-0.07187156954640113,0.0003449274087919025,83.44420096746704,227.9485516459495,9.235612047969113,-0.06123932657747656,0.3287236426142777,0.009507749948977877,-191.6172096555652,-34.11187639762284,-5.360745673890048,0.191631643810834,0.4997876836237148,0.02178431328547907,-143.3135751941301,55.2394975799669,0.07032491614302117
0.0074,-40377.15115091197,211.230390557049,0.000111363461485267,-0.0001353048848604374,-2.965413801325692e-06,0.02733729454315641,-0.02161359190069041,-0.0002831852409722215,-0.6516336976222774,-0.6861886375455657,-0.03020835890041744,83.96174891645845,-79.01425461028919,-1.346543890020765,0.207393556897339,-0.04860516647212273,0.001266202753247631,56.68743362028493,235.8429770013941,9.129525111548073,-0.08029744976528962,0.3247574000684697,0.008955624256007004,-189.2253699828046,-45.13871634473766,-5.672247208887771,0.1772214945035612,0.5051059871207154,0.02178238320932926,-144.8299823237301,51.10506381406221,-0.1089021959634091
0.007500000000000001,-40377.06933165656,211.230390557049,0.0001141606685645589,-0.0001374540305086974,-2.992386897225526e-06,0.0286065359193985,-0.02129652765936748,-0.0002537647642615007,-0.6431889302994896,-0.6940389123548736,-0.03034076123858032,84.92737851325023,-77.98530803227577,-1.301400598142399,0.2117028955296972,-0.0247029741461223,0.002170832431101517,29.24492985127873,240.6299298556734,8.904027454055012,-0.09908440057403747,0.3196958993453302,0.008373300507200322,-186.1992367578291,-55.99861702657346,-5.964219055695704,0.162665647346088,0.5100086963865272,0.02176253284628639,-146.2269557500392,46.92932487525383,-0.2880073387454943
0.0076,-40376.99693221886,211.230390557049,0.0001170847686691466,-0.0001395641903923109,-3.016166754177992e-06,0.02986687675618404,-0.02083377243318523,-0.0002194338417471147,-0.6346482219196274,-0.7017856991520208,-0.03046863902004592,85.88049775896233,-76.94456840903929,-1.256056042400462,0.2132425428675948,-0.0004791805009880526,0.003047008244058633,1.472241077568231,242.2603402158369,8.562497288015887,-0.1175372971168554,0.313557676663155,0.007762780444867863,-182.5508166272238,-66.65515388779924,-6.235723017828411,0.1479761033535534,0.5144918520957661,0.02172478174158016,-147.5033919529507,42.71571951614364,-0.4668436812039585
0.0077,-40376.93470590561,211.230390557049,0.0001201340439157957,-0.0001416207849953344,-3.036273665574948e-06,0.03110180651470557,-0.02022602905286251,-0.0001804505273105469,-0.6260128307476972,-0.7094278260366815,-0.03059197244706041,86.82096288779324,-75.89218471067043,-1.210516811970989,0.2119973437452109,0.02374909389704509,0.003883331888704694,-26.27371355188867,240.7244811941378,8.109719577598087,-0.1355945638994823,0.3063648685677703,0.00712615590363464,-178.2941959211519,-77.07280472125706,-6.485896650704851,0.1331649689554979,0.5185518402897559,0.02166916411004559,-148.6582865270555,38.46771488211613,-0.6452647219466638
0.007800000000000001,-40376.88328304677,211.230390557049,0.0001233051299720878,-0.0001436093962028834,-3.052256859640101e-06,0.03229499959782931,-0.01947580588529715,-0.0001371335469216626,-0.6172840293420687,-0.716964136094155,-0.03071074238244012,87.74863180960472,-74.82830766938943,-1.1647895286133,0.207987800157217,0.04766571573783952,0.00466895215957825,-53.63870289889603,236.0515001381859,7.551811238776463,-0.1531961363010859,0.2981431157189036,0.006465601114726892,-173.445467677041,-87.21706612608071,-6.713955497760816,0.1182444460481423,0.5221853950721893,0.02159572879719082,-149.6907348725506,34.18880363388277,-0.8231244083618032
0.007900000000000001,-40376.84317040427,211.230390557049,0.0001265930438353616,-0.0001455159461723939,-3.063700374959281e-06,0.03343049735294264,-0.01858737552187421,-8.985824827872528e-05,-0.6084631043857762,-0.7243934875705593,-0.03082493035278307,88.66336413263615,-73.75308975904309,-1.118880845729568,0.2012696031654317,0.07095939392468228,0.005393694136459987,-80.27509284067105,228.3086046868152,6.896136281500915,-0.1702836574348905,0.2889214553425542,0.005783364804082476,-168.0226525130317,-97.05456358460988,-6.919194979713966,0.1032268219809878,0.5253896010165325,0.02150453922837323,-150.5999328192491,29.88250106309689,-1.000277255157693
0.008,-40376.81475105817,211.230390557049,0.0001299912294426763,-0.0001473268713072582,-3.070228509295846e-06,0.03449288250022164,-0.01756671877739886,-3.905214208226521e-05,-0.5995513565155415,-0.7317147540459635,-0.03093451855158604,89.56502118629609,-72.66668517437967,-1.072797447417979,0.1919327815890828,0.09332743667520256,0.006048179415878433,-105.8455974039945,217.5999331117245,6.151212088861473,-0.1868006668036922,0.2787322030019816,0.005081762118784098,-162.0456139546339,-106.5531548980242,-7.1009919417203,0.08812445948429244,0.5281618952848087,0.02139567334615928,-151.385177186916,25.5523422088135,-1.176578461982269
0.0081,-40376.79828444729,211.230390557049,0.0001334916203354059,-0.0001490292899278736,-3.071510803375735e-06,0.0354674456949295,-0.01642145515332834,1.480992032441241e-05,-0.5905501001485169,-0.7389268246054352,-0.03103948984226667,90.45346604396029,-71.56924981008444,-1.02654604751958,0.1801004836846327,0.1144793805470272,0.006623936554232282,-130.0268655066108,204.0651333342237,5.326607786718635,-0.2026927802258173,0.2676108243629494,0.004363166415738415,-155.5359688174745,-115.682026779473,-7.258805865097435,0.07294978654360461,0.5305000694582952,0.02126922353597678,-152.0458662857107,21.20187898544342,-1.351884029715794
0.008200000000000001,-40376.79390625531,211.230390557049,0.0001370847185816622,-0.0001506111623379239,-3.067266525230964e-06,0.0363403440639473,-0.01516076066064512,7.121089920927807e-05,-0.5814606633067494,-0.7460286040079803,-0.03113982776108995,91.32856354572361,-70.46094123956068,-0.9801333886588407,0.1659274084877606,0.1341404633420473,0.007113500973222161,-152.5128995841667,187.8776695411017,4.432835424291591,-0.2179078605671871,0.2555957976460871,0.003630000945764611,-148.5169932426209,-124.4117844601541,-7.392179752022446,0.05771528622715029,0.5324022710818974,0.02112529654021612,-152.5815003600249,16.83467733664542,-1.526050874856766
0.0083,-40376.80162784339,211.230390557049,0.0001407596891481954,-0.0001520614420600026,-3.057268623533879e-06,0.03709875160340934,-0.01379527363571221,0.0001295970247636042,-0.5722843874393722,-0.7530190128533473,-0.03123551651999843,92.1901803210679,-69.34191869344355,-0.9335662412778643,0.1495979037677994,0.1520549144552475,0.007510503639090601,-173.0183033833402,169.2428697781097,3.481234476226103,-0.2323961788743415,0.2427284674709186,0.002884730465333926,-141.0135249691953,-132.7145342176782,-7.500740693131051,0.04243348647159962,0.5338670049256243,0.02096401336100542,-152.9916819764186,12.45431443386027,-1.698936941198785
0.008400000000000001,-40376.82133496125,211.230390557049,0.0001445044689023441,-0.0001533702170650663,-3.041347120278243e-06,0.03773100128972019,-0.01233698893513648,0.0001893835458513916,-0.5630226272425357,-0.759896987746669,-0.03132654100934552,93.03818481141823,-68.21234303783785,-0.8868514026642033,0.1313237478110926,0.1679890372976693,0.007809747868467382,-191.2813554857008,148.3957226658176,2.483850002394209,-0.2461105655610262,0.2290528908025514,0.002129852807138401,-133.0518624123792,-140.5639587866141,-7.584200129245048,0.02711694983186657,0.5348931339686696,0.02078550915197637,-153.2761163502815,8.064375941534735,-1.870401307766413
0.008500000000000001,-40376.85278558116,211.230390557049,0.0001483058894061394,-0.0001545288398470299,-3.019391914363601e-06,0.03822671864682922,-0.01079914068007916,0.0002499607595974045,-0.5536767504770885,-0.7666614814609148,-0.03141288680053127,93.87244729256882,-67.07237675227439,-0.8399956959722449,0.1113416326706592,0.181734058988411,0.008007273639569443,-207.0669028315273,125.598426827448,1.45330467408561,-0.2590065513568173,0.2146156757135957,0.001367890439484916,-124.6596610939712,-147.935385657906,-7.642353819534232,0.01177826320154331,0.5354798801139312,0.02058993309945214,-153.4346115949011,3.668453370586673,-2.040304291850397
0.0086,-40376.89560700647,211.2303905570489,0.0001521498126317099,-0.0001555300452010822,-2.991354968358762e-06,0.03857694633745778,-0.009196073552238717,0.0003107003156209215,-0.544248137784022,-0.7733114630971238,-0.03149454014853997,94.69283989696649,-65.92218390738346,-0.7930059692381839,0.08991036724478711,0.1931087226631588,0.008100408803284503,-220.1690648299964,101.1376930819165,0.4026648036433191,-0.2710424977798204,0.1994658136709702,0.0006013820432315542,-115.8658279479941,-154.8058483165487,-7.675081529278785,-0.003569972487113651,0.5356268246427868,0.02037744829360629,-153.4670788606795,-0.7298584674777775,-2.208507546166358
0.008700000000000001,-40376.94929301419,211.2303905570489,0.000156021278673631,-0.0001563680545574777,-2.957251851239416e-06,0.03877425911653174,-0.007543102537045408,0.000370961789178909,-0.5347381824976953,-0.7798459182423915,-0.03157148799437891,95.49923663584563,-64.76193014228868,-0.7458890943886647,0.06730781970465989,0.2019615976047943,0.008087806600298106,-230.4137338107863,75.32179724785198,-0.6546994934488626,-0.2821797169464161,0.183654506050286,-0.000167125866370841,-106.7004139960032,-161.1541405052297,-7.68234645104285,-0.01891515257059258,0.5353339084204356,0.02014823159021887,-153.3735323146249,-5.126963916877913,-2.374874149951174
0.008800000000000001,-40377.01320265063,211.2303905570489,0.0001599046644550163,-0.0001570386657084912,-2.91716261052298e-06,0.03881286821546516,-0.005856360976943604,0.0004300995147520262,-0.525148290456853,-0.7862638491255816,-0.03164371796741771,96.29151342121337,-63.59178264172899,-0.6986519662432574,0.04382762048262985,0.2081730821127292,0.007969468904594731,-237.6608518762975,48.47738079600059,-1.705259814038863,-0.2923825805790211,0.1672349855699243,-0.0009350872469770159,-97.19450585631766,-166.9608636354427,-7.664194373506634,-0.03424467895003864,0.5346014318594111,0.01990247346361606,-153.1540889000906,-9.519268896095349,-2.539268695455632
0.0089,-40377.08656294801,211.230390557049,0.000163783852316724,-0.0001575393267528664,-2.871231948289011e-06,0.03868871393306664,-0.004152636849414365,0.000487469665565685,-0.5154798798134526,-0.7925642747707372,-0.03171121838762756,97.06954808768872,-62.4119101129225,-0.6513015015110379,0.01977564932940038,0.2116570737639945,0.007746754637490334,-241.8064379877362,20.94599778782629,-2.735480337890082,-0.3016186181176796,0.1502623333231975,-0.001699964741072168,-87.38011651892512,-172.2084674967534,-7.620752612442831,-0.04954597035061069,0.5334300546412165,0.01964037785112775,-152.8089678287553,-13.90318338135748,-2.701557373678375
0.009000000000000001,-40377.16847736955,211.2303905570489,0.0001676424072416296,-0.0001578691930783741,-2.819668677409844e-06,0.03839954491256155,-0.002449197328132112,0.0005424375552069141,-0.5057343808393152,-0.798746231148166,-0.03177397826771991,97.83322041420452,-61.2224827621924,-0.6038446377816762,-0.004533667114917385,0.2123622816702945,0.007422372837016715,-242.7843327625724,-6.919590331409918,-3.731973528831435,-0.3098586038828061,0.1327932920705736,-0.002459237769465582,-77.29007578382952,-176.8812844394543,-7.55222871837553,-0.06480647251578969,0.5318207951831396,0.01936216198888038,-152.3384898039733,-18.27512409564926,-2.861608065463049
0.0091,-40377.25793954796,211.2303905570489,0.0001714637612992363,-0.0001580291662184928,-2.762744437247628e-06,0.0379449823071667,-0.0007636019247385709,0.0005943851250822317,-0.4959132357306117,-0.8048087713231756,-0.03183198731518389,98.58241214558595,-60.02367227138387,-0.5562883325116118,-0.0287812172231141,0.2102731556977125,0.007000359931724047,-240.5676224624566,-34.75936544343025,-4.681659877247631,-0.3170766332744456,0.1148860764353066,-0.003210410484747273,-66.95792072562382,-180.9655572258799,-7.458908975341134,-0.08001366831140536,0.5297750298220867,0.01906805623803514,-151.7430760529064,-22.63151753301458,-3.01929044463445
0.0092,-40377.35384869631,211.230390557049,0.0001752314037030629,-0.0001580219134633218,-2.700791652393397e-06,0.03732656680321,0.0008864951590211677,0.0006427185663891347,-0.486017898410198,-0.8107509656024428,-0.03188523593422223,99.31700701402524,-58.81565177411141,-0.5086395620061271,-0.0526471916074087,0.2054104085816085,0.006486040861567188,-235.1696985824795,-62.21023540088095,-5.571930578999405,-0.3232501880279309,0.09660018062539763,-0.003951019564533809,-56.4177865115075,-184.4494607613643,-7.341156704900032,-0.09515508772637096,0.5272944916765367,0.01875830389995349,-151.0232473212303,-26.96880336361402,-3.174476097162828
0.009300000000000001,-40377.45502155967,211.230390557049,0.0001789290746598783,-0.0001578518671866886,-2.634200723969801e-06,0.0365477863042305,0.002483552422240402,0.0006868760081960079,-0.4760498343278066,-0.816571901677998,-0.03193371522758512,100.0368907604785,-57.59859583188984,-0.4609053203984372,-0.07581515693961002,0.1978311086175363,0.005885973815924166,-226.644905915841,-88.9104264016197,-6.390811692788072,-0.328360190576747,0.07799618428303376,-0.00467864182572728,-45.70429786424541,-187.3231179275506,-7.199410389149287,-0.1102183177756514,0.5243812691493639,0.01843316101860257,-150.1796230071098,-31.28343812555135,-3.327038654554539
0.0094,-40377.56019807902,211.230390557049,0.000182540960963909,-0.0001575252029788737,-2.563416450754195e-06,0.03561408200376733,0.004010356665660291,0.0007263351849752099,-0.4660105202581022,-0.8222706847688208,-0.03197741699830191,100.7419511560168,-56.37268041022045,-0.413092618627338,-0.09797617279057691,0.1876283233012845,0.005207878523009574,-215.0887304804763,-114.5040527537907,-7.127127940863249,-0.3323910476007799,0.05913555703988752,-0.005390901642363666,-34.85246142603494,-189.5786097490535,-7.034181625994668,-0.1251910123277929,0.5210378040514265,0.01809289616904258,-149.2129205493235,-35.5718989835938,-3.476853933382395
0.0095,-40377.66804277256,211.230390557049,0.0001860518910606317,-0.0001570497958535565,-2.488933686974759e-06,0.03453283060682093,0.005450244731961078,0.0007606209784526177,-0.4559014440966033,-0.8278464377600422,-0.03201633375131058,101.432078023171,-55.1380828547271,-0.3652084834155245,-0.1188329030357053,0.1749302980667782,0.004460548227751516,-200.6374796010249,-138.6458203332214,-7.770663930678401,-0.335330682861954,0.04008046233322308,-0.006085478150926213,-23.89755924427529,-191.2099801301789,-6.846052929406273,-0.1400609018855161,0.5172668893526451,0.01773779023192609,-148.1239550625487,-39.83068729936702,-3.623800069768726
0.009600000000000001,-40377.77714725211,211.2303905570489,0.0001894475270852732,-0.0001564351540324815,-2.411292255063672e-06,0.03331330061457277,0.006787328749803429,0.000789312710917929,-0.4457241046534681,-0.8332983013397663,-0.03205045869498502,102.1071632573149,-53.89498186746782,-0.3172599562514644,-0.1381036687107819,0.1598991592346402,0.003653745736873893,-183.467409929717,-161.0058078911443,-8.312320195629434,-0.337170559449635,0.02089356101385174,-0.006760112228244921,-12.87504356627164,-192.2132354028689,-6.63567538688688,-0.1548158033403027,0.513071666591553,0.01736813615508884,-146.9136391002916,-44.05633183458357,-3.767757639570645
0.0097,-40377.88603882098,211.230390557049,0.0001927145511835463,-0.0001556923301035959,-2.331071144791173e-06,0.03196658087497196,0.008006721677468489,0.0008120510512285904,-0.4354800114451403,-0.8386254341335359,-0.03207978574256088,102.7671008481338,-52.64355748358727,-0.2692540923787584,-0.1555263850216487,0.1427291364885493,0.002798084188625628,-163.7932653996102,-181.2742580592517,-8.744261105977326,-0.3379056915752083,0.001637815252649303,-0.007412613228303589,-1.820433097728989,-192.5863389323709,-6.403766186058794,-0.1694436297055744,0.5084556229857283,0.01698423870401196,-145.5829823824352,-48.24539154711584,-3.908609760498782
0.0098,-40377.99319700799,211.230390557049,0.0001958408432602676,-0.0001548338096969878,-2.248882044817954e-06,0.03050548003087137,0.009094759399230927,0.0008285443817620748,-0.4251706844838413,-0.8438270128364839,-0.03210430951346078,103.4117869012269,-51.383991048525,-0.2211979597982957,-0.1708623217907039,0.1236443076227899,0.001904893515678428,-141.8661961830652,-199.1662981621752,-9.060051415885479,-0.3375346460691808,-0.01762370677262245,-0.008040865465456678,9.230789148940573,-192.3292010365962,-6.151106022341152,-0.1839323998167897,0.5034225882821298,0.01658641420298908,-144.1330913567429,-52.39445805984791,-4.046242178037763
0.009900000000000001,-40378.09707699498,211.2303905570489,0.0001988156471897205,-0.0001538733782237497,-2.165362268438758e-06,0.0289443960698497,0.01003921514388115,0.0008385744657347299,-0.4147976540648949,-0.8489022323432409,-0.03212402533452054,104.041119659876,-50.11646519605624,-0.1730986382903089,-0.1838996242582617,0.1028958768561142,0.0009860739054485328,-117.9710417883209,-214.4265005692274,-9.254778018964322,-0.3360595337454202,-0.03682802495466993,-0.008642834432771819,20.2432763126683,-191.4436644935228,-5.878536400492328,-0.198270247976923,0.4979767313737588,0.01617499026840441,-142.5651685337951,-56.50015793616596,-4.180543340250664
0.01,-40378.19613766038,211.230390557049,0.0002016297224742375,-0.0001528259666682116,-2.081167151671008e-06,0.02729915588989187,0.01082950160717845,0.0008420012508354772,-0.404362460551866,-0.8538503058756951,-0.03213892924111884,104.6549995269923,-48.84116382751343,-0.1249632184656728,-0.1944565301483681,0.08075900750894441,5.393791188556354e-05,-92.42297641380543,-226.8331840782583,-9.325153409287335,-0.3334859908066471,-0.055912439671327,-0.009216572745555145,31.18191635312038,-189.9334859446278,-5.586956844845699,-0.2124454335235487,0.4921225566948967,0.01575030553493895,-140.8805115986787,-60.55915488614942,-4.311404466903583
